10,48.99
15.14,48.99
22.91,48.99
34.67,48.99
52.48,48.99
79.43,48.99
120.2,48.99
182,48.99
275.4,48.99
416.9,48.99
631,48.99
955,48.99
1.45E+03,48.98
2.19E+03,48.98
3.31E+03,48.98
5.01E+03,48.98
7.59E+03,48.98
1.15E+04,48.97
1.74E+04,48.96
2.63E+04,48.92
3.98E+04,48.83
6.03E+04,48.64
9.12E+04,48.23
1.38E+05,47.42
2.09E+05,45.99
3.16E+05,43.84
4.79E+05,41.06
7.24E+05,37.87
1.10E+06,34.46
1.66E+06,30.95
2.51E+06,27.39
3.80E+06,23.81
5.75E+06,20.22
8.71E+06,16.62
1.32E+07,13.03
2.00E+07,9.455
3.02E+07,5.9
4.57E+07,2.395
6.92E+07,-1.032
1.05E+08,-4.437
1.59E+08,-8.288
2.40E+08,-13.59
3.63E+08,-20.41
5.50E+08,-27.81
8.32E+08,-35.5
1.26E+09,-43.98
1.91E+09,-52.78
2.88E+09,-47.77
4.37E+09,-40.98
6.61E+09,-35.09
1.00E+10,-33.48
