0,7.667337325793593e-05
2e-11,7.67405250943782e-05
2.75e-11,7.675767235166902e-05
4.25e-11,7.663032301119962e-05
5.34606560090031e-11,7.631554769293024e-05
6.358545795449427e-11,7.604286666019736e-05
7.148344689516149e-11,7.59625741640416e-05
8.000000000000001e-11,7.59561819252371e-05
8.647047437697171e-11,7.594903542305278e-05
9.545880142631033e-11,7.593859787672635e-05
1.031946014055315e-10,7.593293379446119e-05
1.140319062347861e-10,7.592753008477251e-05
1.227747568130297e-10,7.592109926973789e-05
1.25703056869116e-10,7.59183221990502e-05
1.315596569812886e-10,7.591050361980476e-05
1.372554342148495e-10,7.589924349052817e-05
1.429407259408902e-10,7.588314871478561e-05
1.505060255733918e-10,7.585491497318149e-05
1.581795722220502e-10,7.582275461950539e-05
1.620163455463794e-10,7.580635311616487e-05
1.684447439147409e-10,7.578177618300926e-05
1.758593594242293e-10,7.575843523538064e-05
1.815909791450211e-10,7.57441772470649e-05
1.899061232069718e-10,7.572881846479247e-05
1.975714915689122e-10,7.571925031876584e-05
2.070454448401738e-10,7.57128054530821e-05
2.145821889430846e-10,7.571081451827168e-05
2.21987449879603e-10,7.571094290461866e-05
2.307084492842599e-10,7.571244470876071e-05
2.395365454163893e-10,7.571513309924734e-05
2.475866065945503e-10,7.57178898118364e-05
2.580091143899535e-10,7.57202521847215e-05
2.643601987519812e-10,7.571942344524339e-05
2.670149400839942e-10,7.571823293371192e-05
2.7232442274802e-10,7.571291451435472e-05
2.799697365324245e-10,7.569737966839265e-05
2.880857163272718e-10,7.566955263647903e-05
2.976227499515731e-10,7.562337350223629e-05
3.045141388593561e-10,7.558190601514849e-05
3.126204235442181e-10,7.552477330917741e-05
3.200516432426276e-10,7.546749090353889e-05
3.286974001903422e-10,7.539970597857516e-05
3.349981824679718e-10,7.535471673424282e-05
3.441830304534343e-10,7.529783606168175e-05
3.503820623697613e-10,7.526418423162779e-05
3.528607950807774e-10,7.52516459725855e-05
3.578182605028096e-10,7.522730167265907e-05
3.648186739387978e-10,7.519466953812809e-05
3.728187965479308e-10,7.516065528492682e-05
3.818608494228842e-10,7.51290682163598e-05
3.87250831434905e-10,7.51136234517649e-05
3.945714083975387e-10,7.509559410412753e-05
4.014393309298678e-10,7.508126812090877e-05
4.103544902703326e-10,7.506647006131541e-05
4.191101462442926e-10,7.505602288752973e-05
4.284439505939919e-10,7.504917139051961e-05
4.350357988268171e-10,7.504673320015388e-05
4.375836122861923e-10,7.504631016743041e-05
4.426792392049427e-10,7.504624741096665e-05
4.502533049922744e-10,7.504795444324011e-05
4.584310886259474e-10,7.50519323105161e-05
4.677979523566202e-10,7.505895611942624e-05
4.746931252425903e-10,7.506562772224932e-05
4.826813474468358e-10,7.507481600750459e-05
4.90014620832343e-10,7.508441623614416e-05
