0,3.456582810181555e-05
2e-11,3.434697095718445e-05
2.75e-11,3.417935766007131e-05
4.25e-11,3.30897617050315e-05
5.34606560090031e-11,3.248483997282544e-05
6.358545795449427e-11,3.385094877978834e-05
7.148344689516149e-11,3.451713018681653e-05
8.000000000000001e-11,3.447749496003227e-05
8.647047437697171e-11,3.422807147191072e-05
9.545880142631033e-11,3.4158244031901e-05
1.031946014055315e-10,3.418385670404558e-05
1.140319062347861e-10,3.413920708898586e-05
1.227747568130297e-10,3.40791724769917e-05
1.25703056869116e-10,3.405986067180532e-05
1.315596569812886e-10,3.401882895207328e-05
1.372554342148495e-10,3.397489286795636e-05
1.429407259408902e-10,3.393988956624108e-05
1.505060255733918e-10,3.391786410398041e-05
1.581795722220502e-10,3.390711392140052e-05
1.620163455463794e-10,3.389345769975826e-05
1.684447439147409e-10,3.382577679339285e-05
1.758593594242293e-10,3.358058578624534e-05
1.815909791450211e-10,3.345136003338603e-05
1.899061232069718e-10,3.369671011687644e-05
1.975714915689122e-10,3.533584636549752e-05
2.070454448401738e-10,4.082639797599348e-05
2.145821889430846e-10,4.62200249554188e-05
2.21987449879603e-10,5.035347328994273e-05
2.307084492842599e-10,5.21386575923845e-05
2.395365454163893e-10,5.211339923019482e-05
2.475866065945503e-10,5.034481983852946e-05
2.580091143899535e-10,3.963165041364867e-05
2.643601987519812e-10,2.346583563174907e-05
2.670149400839942e-10,1.263467914733192e-05
2.7232442274802e-10,-1.839239877607874e-05
2.799697365324245e-10,-7.835018522421885e-05
2.880857163272718e-10,-0.0001486789726526196
2.976227499515731e-10,-0.0002219837216836651
3.045141388593561e-10,-0.0002637667053457286
3.126204235442181e-10,-0.0003039633806779589
3.200516432426276e-10,-0.0003210989007985841
3.286974001903422e-10,-0.0003024926255436383
3.349981824679718e-10,-0.0002572826660025889
3.441830304534343e-10,-0.0001665094664357808
3.503820623697613e-10,-0.0001178249593791521
3.528607950807774e-10,-0.000102050609099701
3.578182605028096e-10,-7.86765706168949e-05
3.648186739387978e-10,-5.677241837894332e-05
3.728187965479308e-10,-3.332807477195241e-05
3.818608494228842e-10,5.200529386956854e-06
3.87250831434905e-10,2.695254335187057e-05
